0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,UHI Index
0.13357466832005863,1.9061769195740799,0.3783793775153905,0.006021540698134242,1.2161875660862815,0.7270221263559103,-0.2140164939492201,-0.2829467010959113,0.8345156141722865,-0.10356024929253096,0.48926373967835046,-0.01111230887533711,0.3924620533154013,-0.19982345698207787,-0.5452271922291191,0.17085211403781153,0.26923150032979,-0.521600664128341,0.18638216055994275,0.15379367783040665,-0.13295369512877311,0.38772237700629825,-0.09032424124595904,0.07792469849361319,-0.03549438603511938,0.053803643984289995,-0.055129531239701934,-0.1718263461979703,-0.020784309584976034,0.099464897354574,-0.09624330972543467,-0.12827068565784142,-0.03658731819595022,0.04484174864855612,-0.012732230379707919,-0.021052544998292975,0.004475490615842728,-0.05285902089257962,-0.0037174547633773477,-0.06789682451877406,-0.0066528196399719,-0.03199264074558677,0.021165100846009928,-0.026681206068592173,0.012501352469686896,0.004756458137774699,-0.00053096645830873,0.009612824261538972,-6.587868310348687e-14,1.030288903
0.3035554045574226,1.9237220889115483,0.3748529446551782,0.0438998927836994,1.2871873237869225,0.8344968158045512,-0.15699562173223783,-0.34675709122443543,0.7623342734508994,-0.08513694441369847,0.4283200250803326,-0.05538244434975724,0.3368772819857155,-0.21943136262415813,-0.6799629978564825,-0.006232569560546753,0.30225751478770263,-0.40877174348328643,0.18672677707509858,0.0623559834091126,-0.0860965545220952,0.37229638593780184,-0.11365508185275232,0.11778642153086218,-0.09176951744137683,0.09277235455427861,-0.07206334439191857,-0.16423454599844697,-0.02843366888307822,0.09927888630414722,-0.08428421007379121,-0.122921585844603,-0.0166261981072622,0.0253108393551919,-0.0010373829160406195,-0.03220840493900301,0.004359890669173013,-0.057258370225007675,0.004440458067961231,-0.06886856828957588,-0.005860825859385811,-0.029230387099133042,0.015750352309252993,-0.03368935483063936,0.01170040258837612,0.005021843015971381,0.0024975448911969773,0.00870030751494213,-6.389679473890885e-14,1.030288903
0.5477301400294763,1.8485694694171078,0.3257255781520694,0.026730140902809875,1.382270323768122,0.8821905762166203,-0.02932567735282118,-0.15353284381106694,0.5266070496725108,-0.09526353173452276,0.4381996166175918,-0.005277386465215135,0.20195502521442749,-0.194188051331508,-0.5300866520129688,0.17447879838888786,0.20885648970294324,-0.6108839612222489,0.02476447905739273,0.12472645098452474,-0.09367265721245273,0.3192176137241381,-0.10194721466437896,0.10186313601141819,-0.06812450119495007,0.018253941537281927,0.023281350951940873,-0.18778736451994751,-0.02254009552727968,0.11335092467526689,-0.09862070424142233,-0.17134733954301468,0.001427126445321093,0.03336208636572037,0.010018154090286545,-0.05544177103078089,0.017020729510415836,-0.04317828342525963,-0.0007704466315883665,-0.06654452313620574,-0.009585239694982064,-0.03566128321380424,0.015195531825138678,-0.03367902683786127,0.014494901413369753,0.007974827019629972,-0.002108759193832937,0.008110346359633766,-7.278738396972756e-14,1.023797758
0.47017887391975466,1.8424268388537492,0.34442524250536377,0.036112165914759235,1.354373053443662,0.8097161409919058,-0.10378236641024265,-0.1886992802176793,0.5454641916907509,-0.12959247528817364,0.32357424184346334,-0.03552733903867426,0.18730307619632375,-0.18738475149562883,-0.4781582544415127,0.19160271225735723,0.2765508672351773,-0.5653291965925583,-0.050880938026631004,0.2714031384057489,-0.019361722524493696,0.3803658104958844,-0.010493966730288356,0.07267953483843412,-0.12290996800919078,-0.019056248341911608,-0.011039988685255703,-0.1393954880569043,-0.09733581641031659,0.056480202245560024,-0.035464051194858265,-0.11584372465113477,0.0034878522392860515,0.05497962496110289,0.01809466236085321,-0.06392675698807718,0.004976800154451868,-0.028603494638288353,-0.004181369413140335,-0.07098666611331189,-0.012278670985458198,-0.03845959537268953,0.018824661364926963,-0.0353643452132805,0.014212430522595337,0.006478861071803718,-0.0007267150027991824,0.00681653268348109,-9.01782851802176e-14,1.023797758
0.513560501500078,1.899710132616354,0.2433123061707999,0.061292791494781215,1.321328214803567,0.7934094196774601,-0.07976467019516298,-0.16771260839734164,0.540899252425827,-0.1390598552916689,0.26191388254435244,-0.012348190550437963,0.09759668198085114,-0.18701238932642714,-0.5257320982991515,0.16238744133799107,0.3487408549378844,-0.6524128443039744,-0.17697126604568833,0.3225637165639181,0.014870777668369925,0.37854869036907923,0.046910971373945384,0.0904301361616347,-0.1258286340486415,-0.0020952685623142784,0.06943924780852227,-0.1856675287897119,-0.05687635188655287,0.08398412960389433,-0.03779449265876523,-0.12292129089073604,0.0162204954293745,0.057414263298433334,0.03710528124733406,-0.06970425190617774,0.014623120679723255,-0.021714933291743396,-0.0057345329040186695,-0.05408169748508721,-0.007295610919593389,-0.0385208483867591,0.020734222590086743,-0.03299143874594839,0.011663726423657046,0.006695894279536616,-0.006246091533317162,0.0059820203737810905,-9.230215790919403e-14,1.021634043
0.6149970749942849,1.9206271027984638,0.1668118033153494,0.06308930480884702,1.3468615868706826,0.8973074291329963,-0.0022668128301119002,-0.08583426482948904,0.3472335120171641,-0.12407966157994241,0.32388454344024464,-0.039708738574176776,0.10122068108043625,-0.19705886424013552,-0.5785041800238719,0.23360985323559036,0.3317901523285783,-0.6720200680699573,-0.14791542336474514,0.35955287175229583,0.017800465635182856,0.3414773129663036,0.008645335541835282,0.0374089338710801,-0.17390927609112367,-0.0003164567203986632,0.04442304036716074,-0.15780945190914283,-0.05674053928520881,0.05643968938058176,-0.030801208233479375,-0.11903185301841519,0.00815226971368459,0.053896823588548325,0.03759566712989757,-0.06363209953850726,0.0138333557843343,-0.007022628713053973,-0.00987035250384141,-0.056376344542282256,0.0004365747035992938,-0.038604983741051806,0.02003055990282839,-0.03263658561430403,0.01256195935058407,0.005716712970548802,-0.009212937110069867,0.005237890843143123,-1.0319216207438686e-13,1.021634043
0.7431935340365267,1.9343599984568354,0.09915667671249219,0.07308701818793155,1.3417258023619998,0.938731636534352,-0.03075383309934892,-0.15861832858613192,0.30916536801441397,-0.12727503037357824,0.2872478987343268,0.020686295820953868,0.11196754130721859,-0.1904525193221248,-0.5317320256379168,0.17154401241445144,0.3282839451747729,-0.7000857360351537,-0.17825281956446393,0.41665356542559195,0.010897595693214038,0.37320712375236353,0.029119089404847625,0.09299979680814123,-0.18419442757555526,0.006195347769423723,0.03379280793190055,-0.12037375156572075,-0.0664959924324317,0.01684829339338697,-0.028641520110479556,-0.13642980715944072,-0.007115714832052296,0.04363618059501095,0.04463452416813534,-0.06831122270058097,0.022370048955010952,-0.008419623560496048,-0.020062622704303555,-0.061900206804414375,-0.006859040784421387,-0.04158046613940376,0.020657490101194942,-0.03099586634020978,0.015067003443365161,0.006314026591093138,-0.006209596826501073,0.004060994171979616,-1.0124410347720517e-13,1.015142899
0.6039968535015653,1.967591352527095,0.11614261880583779,0.02099379155548641,1.2597920628389274,0.7969562431975662,-0.21739550145537145,-0.10851268370710919,0.3197596766651,-0.15381580610305715,0.38242004462107737,-0.22328014452589898,0.047257579909083004,-0.18916454999783944,-0.5494954675110746,0.048979498761897174,0.23507945715378098,-0.8437103526895117,-0.17922680626802498,0.4187850037322737,-0.005849577915673579,0.3227545481400464,0.09983120388809645,0.07040786485482187,-0.27449239612010706,0.010578736775573808,0.04021017173221189,-0.13473680501305757,-0.11348844374517551,0.04268322238360958,-0.011305679628511775,-0.1024374439938159,-0.037075585752546936,0.03767775464890266,0.02047870508099353,-0.044995917139936566,0.019962806483449513,-0.014719882642366242,-0.021968059304384786,-0.06978150020278548,-0.00467742647613369,-0.0411158188053928,0.01874417689115973,-0.030170013221826112,0.01730584770327549,0.006184933470489178,-0.00949175166366984,0.004452151599273622,-1.082598108401618e-13,1.015142899
0.6716390307831673,2.12077718037799,-0.19833505694576312,0.0395019077019145,1.2470253680381322,0.8291784840111174,-0.304313608151447,-0.12499066785874562,0.1619019786880696,-0.17537002472479396,0.23049124239177324,-0.24025170345704444,-0.046880228465121146,-0.1757729674307678,-0.6185867863033919,0.22872589493688616,0.07993151872897064,-0.8410919665741058,-0.038444484920658564,0.32481044305888834,-0.040265486038831746,0.20905364727947892,0.18248384700228473,-0.07380199425030559,-0.2453372431351797,-0.032522080742353215,-0.0168653130928762,-0.07030756177155326,-0.12455044682104316,0.05021376586943384,-0.019646757075574242,-0.10620115685444322,-0.0503955318367737,0.024960790992702802,0.009450287488210135,-0.05565170671520338,0.021593599594189664,0.0072696153851451294,-0.02354874991721606,-0.074783305555876,-0.007927696186781378,-0.04170776303112964,0.01734498497530828,-0.029919342283168976,0.021083791575490923,0.0023189295495946336,-0.010748396776330897,0.004651166792411589,-9.901893262141215e-14,1.012979184
0.769107852122633,2.0798871584949987,-0.2663286798700243,0.04816392290338813,1.2784825794764667,0.8596225360794888,-0.30375476496926973,-0.15697985497267994,0.05646810426626513,-0.1700150764809301,0.19811714849080048,-0.23040886172730946,0.00036653397534693814,-0.19387355452935512,-0.6931847745635781,0.11128882786106875,0.09283761060325448,-0.8410912039289034,-0.03332795240090254,0.28873048670681956,-3.6138769216687334e-05,0.17307558923700447,0.15621093872604164,-0.07857651842849944,-0.2667394066426208,-0.0446986290327033,-0.02045033980867579,-0.06184230332698719,-0.12971155317707744,0.05235851553469957,-0.01651120674196442,-0.08271999491052005,-0.06889372615422616,0.04628610153451426,0.005144378052890514,-0.044836743173217807,0.013101386347481382,0.009710697578454814,-0.027305669553866093,-0.06541607877839266,-0.004124093999270354,-0.03684469819962308,0.017028480450225168,-0.027807308284532834,0.01628666793505061,0.001564590609065859,-0.013632927313378243,0.008420767237056736,-9.652111086931856e-14,1.012979184
