ndvi_median_res10,gndvi_median_res10,ndbi_median_res10,ndwi_median_res10,bwdrvi_median_res10,ccci_median_res10,ctvi_median_res10,datt1_median_res10,fe2_median_res10,fo_median_res10,fs_median_res10,msr_median_res10,msavi_median_res10,pvr_median_res10,psndc2_median_res10,siwsi_median_res10,ndmi_median_res10,bndvi_median_res10,nbr_median_res10,pndvi_median_res10,si_median_res10,rbndvi_median_res10,srswirnir_median_res10,sbl_median_res10,w_median_res10,sipi1_median_res10,vari_median_res10,tdvi_median_res10,evi_median_res10,gndvi_median_res100,datt1_median_res100,fs_median_res100,siwsi_median_res100,ndmi_median_res100,si_median_res100,w_median_res100,evi_median_res100,gndvi_median_res250,datt1_median_res250,fs_median_res250,siwsi_median_res250,ndmi_median_res250,si_median_res250,w_median_res250,evi_median_res250,gndvi_median_res500,datt1_median_res500,fs_median_res500,siwsi_median_res500,ndmi_median_res500,si_median_res500,w_median_res500,evi_median_res500,lst_median_res10,lst_median_res250,lst_median_res500,polygon_area,polygon_perimeter,polygon_density,polygon_hag,air_temperature_at_surface [degC],relative_humidity [percent],avg_wind_speed [m/s],wind_direction [degrees],solar_flux [W/m^2],sun_altitude [deg],sun_azimuth [deg],UHI Index
0.206056616194865,0.2266488115165718,-0.0110375275938189,-0.2266488115165718,-0.7036078304481475,0.5133510843191108,0.8402717513964545,0.5599041533546326,1.7740324034847597,0.9781659388646288,0.8345424107142857,2.7174211248285323,0.3416416695854423,-0.0216010165184243,0.2700173310225303,-0.0237075121393887,0.0110375275938189,0.2700173310225303,0.1011269722013523,-0.3015630956919558,2.0,-0.1043754583231483,0.9781659388646288,-1185.4,-552.0072,1.5822683706070289,-0.0389908256880734,0.5124624830717143,1.3358941527955612,0.2266488115165718,0.5599041533546326,0.8345424107142857,-0.0237075121393887,0.0110375275938189,2.0,-552.0072,1.3358941527955612,0.2266488115165718,0.5599041533546326,0.8345424107142857,-0.0237075121393887,0.0110375275938189,2.0,-552.0072,1.3358941527955612,0.2266488115165718,0.5599041533546326,0.8345424107142857,-0.0237075121393887,0.0110375275938189,2.0,-552.0072,1.3358941527955612,40.76262896,40.76262896,40.76262896,7.619243212382207e-12,1.3972662449494209e-05,32.0,247.0,26.644575791059772,47.49452005604166,3.5237388828676406,191.26924962330486,376.8496076555024,48.06811780289769,252.80774011511772,1.030288903
0.206056616194865,0.2266488115165718,-0.0110375275938189,-0.2266488115165718,-0.7036078304481475,0.5133510843191108,0.8402717513964545,0.5599041533546326,1.7740324034847597,0.9781659388646288,0.8345424107142857,2.7174211248285323,0.3416416695854423,-0.0216010165184243,0.2700173310225303,-0.0237075121393887,0.0110375275938189,0.2700173310225303,0.1011269722013523,-0.3015630956919558,2.0,-0.1043754583231483,0.9781659388646288,-1185.4,-552.0072,1.5822683706070289,-0.0389908256880734,0.5124624830717143,1.3358941527955612,0.2266488115165718,0.5599041533546326,0.8345424107142857,-0.0237075121393887,0.0110375275938189,2.0,-552.0072,1.3358941527955612,0.2266488115165718,0.5599041533546326,0.8345424107142857,-0.0237075121393887,0.0110375275938189,2.0,-552.0072,1.3358941527955612,0.3053637855715352,0.6261155193584619,0.8007629852651655,0.0458778909155852,0.0683243058068056,1.4934086629001884,-481.98393333333337,1.483116742951614,40.76262896,40.76262896,40.484060330000005,7.619243212382207e-12,1.3972662449494209e-05,31.0,247.0,26.644575791059772,47.49452005604166,3.5237388828676406,191.26924962330486,376.8496076555024,48.06811780289769,252.80774011511772,1.030288903
0.4850894632206759,0.4627937336814621,-0.1828978622327791,-0.4627937336814621,-0.4848867946213078,0.6790059150594545,0.9925167319600592,0.7585382513661202,1.5656723849494931,0.6907630522088354,0.7332041343669251,-21.69767441860465,0.6532292456940922,0.02875,0.5524766193280222,0.185048697025533,0.1828978622327791,0.5524766193280222,0.32760663507109,-0.0011143302874972,0.480225988700565,0.2232532751091703,0.6907630522088354,386.2000000000001,-341.9374,0.9559426229508196,0.0482180293501048,0.9798438337516704,1.7775619232637203,0.4627937336814621,0.7585382513661202,0.7332041343669251,0.185048697025533,0.1828978622327791,0.480225988700565,-341.9374,1.7775619232637203,0.4627937336814621,0.7585382513661202,0.7332041343669251,0.185048697025533,0.1828978622327791,0.480225988700565,-341.9374,1.7775619232637203,0.3909739929262046,0.6839100096640882,0.7669835598160454,0.1154632939705591,0.122631611621317,1.044236086068037,-425.3006833333333,1.6571392864995909,39.926923070000015,39.926923070000015,40.20549170000001,2.010406431693289e-10,0.0001170348302704,32.0,247.0,26.644575791059772,47.49452005604166,3.5237388828676406,191.26924962330486,376.8496076555024,48.06811780289769,252.80774011511772,1.023797758
0.495835458099609,0.4834794335805799,-0.1739594450373532,-0.4834794335805799,-0.4792899408284023,0.6476401581728426,0.9979155565976556,0.7332876242715118,1.5489502237479311,0.7036363636363636,0.7332041343669251,-13.585,0.6629037585535116,0.0162520729684908,0.5575221238938053,0.185048697025533,0.1739594450373532,0.5575221238938053,0.3193403298350825,0.0155799192152336,0.6524822695035462,0.233702509463059,0.7036363636363636,471.4000000000001,-381.9574499999999,0.9314364072677408,0.0277620396600566,0.994355600869803,1.8579617834394904,0.4834794335805799,0.7332876242715118,0.7332041343669251,0.185048697025533,0.1739594450373532,0.6524822695035462,-381.9574499999999,1.8579617834394904,0.4834794335805799,0.7332876242715118,0.7332041343669251,0.185048697025533,0.1739594450373532,0.6524822695035462,-381.9574499999999,1.8579617834394904,0.474795114121547,0.7459270417357798,0.7376435599540448,0.1731883298955549,0.1668991518256975,0.3598560538619178,-402.6392166666666,2.037078437999417,39.926923070000015,39.926923070000015,39.80159567000001,2.010406431693289e-10,0.0001170348302704,32.0,247.0,26.644575791059772,47.49452005604166,3.5237388828676406,191.26924962330486,376.8496076555024,48.06811780289769,252.80774011511772,1.023797758
0.5061857466457571,0.4781121751025992,-0.1438401482069604,-0.4781121751025992,-0.5063956144358154,0.660959885329713,1.0030881051262432,0.7459552495697074,1.6356921653080838,0.7484960666358168,0.7465224111282844,-9.921052631578949,0.6720915352839256,0.037037037037037,0.5323524197837263,0.1494675956355988,0.1438401482069604,0.5323524197837263,0.2830636781950423,0.0069897483690587,-0.0531400966183574,0.2247095494474355,0.7484960666358168,485.60000000000014,-484.0228,0.908433734939759,0.0671182266009852,1.008137263757512,2.47571160729504,0.4781121751025992,0.7459552495697074,0.7465224111282844,0.1494675956355988,0.1438401482069604,-0.0531400966183574,-484.0228,2.47571160729504,0.4781121751025992,0.7459552495697074,0.7465224111282844,0.1494675956355988,0.1438401482069604,-0.0531400966183574,-484.0228,2.47571160729504,0.479901261261926,0.7417327078036422,0.7420829855411647,0.1613279627655768,0.1538799138170913,0.1820673587556104,-450.0010166666666,2.26979499934319,39.550940870000005,39.550940870000005,39.67626827000001,2.010406431693289e-10,0.0001170348302704,32.0,247.0,26.644575791059772,47.49452005604166,3.5237388828676406,191.26924962330486,376.8496076555024,48.06811780289769,252.80774011511772,1.021634043
0.5061857466457571,0.4781121751025992,-0.1438401482069604,-0.4781121751025992,-0.5063956144358154,0.660959885329713,1.0030881051262432,0.7459552495697074,1.6356921653080838,0.7484960666358168,0.7465224111282844,-9.921052631578949,0.6720915352839256,0.037037037037037,0.5323524197837263,0.1494675956355988,0.1438401482069604,0.5323524197837263,0.2830636781950423,0.0069897483690587,-0.0531400966183574,0.2247095494474355,0.7484960666358168,485.60000000000014,-484.0228,0.908433734939759,0.0671182266009852,1.008137263757512,2.47571160729504,0.4781121751025992,0.7459552495697074,0.7465224111282844,0.1494675956355988,0.1438401482069604,-0.0531400966183574,-484.0228,2.47571160729504,0.4781121751025992,0.7459552495697074,0.7465224111282844,0.1494675956355988,0.1438401482069604,-0.0531400966183574,-484.0228,2.47571160729504,0.493971610023139,0.753692541816466,0.7465224111282844,0.1494675956355988,0.1655433485906776,-0.0384989276994886,-459.1949666666666,2.310010946752843,39.550940870000005,39.550940870000005,39.550940870000005,2.010406431693289e-10,0.0001170348302704,32.0,247.0,26.644575791059772,47.49452005604166,3.5237388828676406,191.26924962330486,376.8496076555024,48.06811780289769,252.80774011511772,1.021634043
0.5790482274033855,0.5256904798642185,-0.2089497493581122,-0.5256904798642185,-0.380994115437586,0.6784792991904658,1.038772461804502,0.7691671263099834,1.65463172355879,0.6543284789644013,0.7465224111282844,-8.934246575342465,0.7333746892691124,0.076707530647986,0.635191003803539,0.1494675956355988,0.2089497493581122,0.635191003803539,0.3436608234814512,0.1107616266007638,-0.0092165898617511,0.3425661914460285,0.6543284789644013,604.4000000000001,-409.5392999999999,0.8993381136238279,0.125,1.100061999301961,1.978609625668449,0.5256904798642185,0.7691671263099834,0.7465224111282844,0.1494675956355988,0.2089497493581122,-0.0092165898617511,-409.5392999999999,1.978609625668449,0.5256904798642185,0.7691671263099834,0.7465224111282844,0.1494675956355988,0.2089497493581122,-0.0092165898617511,-409.5392999999999,1.978609625668449,0.5064211591808735,0.718198686696739,0.750815098522371,0.1344931918474826,0.164483989882441,0.3434528484359904,-507.1030666666666,2.057292828290629,39.550940870000005,39.550940870000005,39.550940870000005,3.602527453332781e-11,3.3311888692066985e-05,31.0,247.0,26.644575791059772,47.49452005604166,3.5237388828676406,191.26924962330486,376.8496076555024,48.06811780289769,252.80774011511772,1.015142899
0.5122828040742959,0.5154608225758031,-0.1406620720822506,-0.5154608225758031,-0.444297666226332,0.5397807960285086,1.0061226585632073,0.6394736842105263,1.5635082568521552,0.7533676703645008,0.7594004733105443,-3.710743801652893,0.6774527514817237,-0.0043183220234423,0.5874213836477987,0.1045443842712502,0.1406620720822506,0.5874213836477987,0.2721774193548387,0.0514476150801916,1.0927152317880795,0.2638958437656484,0.7533676703645008,391.9000000000001,-627.7471,0.787719298245614,-0.0072538860103626,1.016179098136357,1.717557251908397,0.5154608225758031,0.6394736842105263,0.7594004733105443,0.1045443842712502,0.1406620720822506,1.0927152317880795,-627.7471,1.717557251908397,0.5154608225758031,0.6394736842105263,0.7594004733105443,0.1045443842712502,0.1406620720822506,1.0927152317880795,-627.7471,1.717557251908397,0.5205756512200108,0.7043204052602549,0.7529614422194144,0.1270059899534245,0.1748059107201814,0.5417493209631642,-518.6432,1.8480834387884228,39.550940870000005,39.550940870000005,39.550940870000005,3.602527453332781e-11,3.3311888692066985e-05,32.0,247.0,26.644575791059772,47.49452005604166,3.5237388828676406,191.26924962330486,376.8496076555024,48.06811780289769,252.80774011511772,1.015142899
0.4698870765370138,0.48338081671415,-0.1040169631287548,-0.48338081671415,-0.4846585285384361,0.514629903605408,0.984828450308486,0.6091455273698264,1.5819843572822987,0.8115663679043961,0.7594004733105443,-3.5120481927710845,0.6393020497357611,-0.0174593618302227,0.5526838966202783,0.1045443842712502,0.1040169631287548,0.5526838966202783,0.2373910747293372,0.0014960461637101,1.4113475177304964,0.2130468547760807,0.8115663679043961,317.5,-674.5879999999997,0.7783711615487316,-0.0294117647058823,0.9589530438483492,1.592600467786519,0.48338081671415,0.6091455273698264,0.7594004733105443,0.1045443842712502,0.1040169631287548,1.4113475177304964,-674.5879999999997,1.592600467786519,0.48338081671415,0.6091455273698264,0.7594004733105443,0.1045443842712502,0.1040169631287548,1.4113475177304964,-674.5879999999997,1.592600467786519,0.48338081671415,0.6091455273698264,0.7594004733105443,0.1045443842712502,0.1040169631287548,1.4113475177304964,-674.5879999999997,1.592600467786519,39.330478580000005,39.330478580000005,39.330478580000005,3.602527453332781e-11,3.3311888692066985e-05,31.0,247.0,26.644575791059772,47.49452005604166,3.5237388828676406,191.26924962330486,376.8496076555024,48.06811780289769,252.80774011511772,1.012979184
0.4863912904258725,0.456313725490196,-0.0756575136137179,-0.456313725490196,-0.4954896206934028,0.4914213986158861,0.9931723367200036,0.5895325872284397,1.7609495756515647,0.8593278759155536,0.7919278014539985,-3.050666666666667,0.6544105649768426,0.0386574767755469,0.5427052176802925,0.0230222875336762,0.0756575136137179,0.5427052176802925,0.1901038328419433,-0.0075895243185462,0.2773109243697479,0.2180530044607714,0.8593278759155536,163.70000000000005,-812.34775,0.7531270572745227,0.0657827638959714,0.9816158149384522,1.923758865248227,0.456313725490196,0.5895325872284397,0.7919278014539985,0.0230222875336762,0.0756575136137179,0.2773109243697479,-812.34775,1.923758865248227,0.456313725490196,0.5895325872284397,0.7919278014539985,0.0230222875336762,0.0756575136137179,0.2773109243697479,-812.34775,1.923758865248227,0.456313725490196,0.5895325872284397,0.7919278014539985,0.0230222875336762,0.0756575136137179,0.2773109243697479,-812.34775,1.923758865248227,39.330478580000005,39.330478580000005,39.330478580000005,3.602527453332781e-11,3.3311888692066985e-05,30.0,247.0,26.644575791059772,47.49452005604166,3.5237388828676406,191.26924962330486,376.8496076555024,48.06811780289769,252.80774011511772,1.012979184
